source_file,source_line,original_label,new_label,confidence,human_label,evidence,summary
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,1,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared foraging target, evidenced by zero positive rewards and a high frequency of non-cooperative actions like 'north' and 'west' instead of collaborative 'load' movements.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 16, 'north': 27, 'west': 29, 'noop': 25, 'east': 3, 'south': 2} | Load action counts by agent: [12, 4] | Mean absolute state change: 0.030000 | State variation: 1.758950"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,44,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared foraging target, evidenced by zero positive rewards and a high frequency of non-cooperative movement actions (west, north) with minimal load actions relative to the episode length.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 25, 'east': 8, 'noop': 15, 'south': 2, 'west': 36, 'load': 16} | Load action counts by agent: [6, 10] | Mean absolute state change: 0.043333 | State variation: 1.633251"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,45,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps were spent loading items without any movement toward the foraging targets, indicating agents acted alone rather than cooperating to reach objectives.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 7, 'west': 8, 'load': 98, 'south': 29, 'east': 8, 'noop': 3} | Load action counts by agent: [29, 35, 34] | Mean absolute state change: 0.041111 | State variation: 2.773792"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,46,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to successfully forage or deliver items.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 26, 'north': 17, 'load': 64, 'east': 34, 'south': 12} | Load action counts by agent: [19, 24, 21] | Mean absolute state change: 0.068889 | State variation: 2.017621"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,47,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by zero positive rewards and a state variation of 1.985538 despite 51 steps.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 53, 'noop': 5, 'load': 13, 'east': 30, 'west': 1} | Load action counts by agent: [5, 8] | Mean absolute state change: 0.026667 | State variation: 1.985538"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,48,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) with zero reward despite taking 69 load actions, indicating they failed to coordinate effectively to achieve the foraging objective.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 69, 'north': 2, 'south': 11, 'east': 12, 'west': 8} | Load action counts by agent: [38, 31] | Mean absolute state change: 0.043333 | State variation: 1.878380"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,49,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents frequently executing the 'load' action, indicating they failed to coordinate with the foraging targets.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 94, 'south': 19, 'west': 10, 'north': 15, 'east': 13, 'noop': 2} | Load action counts by agent: [36, 32, 26] | Mean absolute state change: 0.054444 | State variation: 2.749570"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,50,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual actions, indicating a complete failure to coordinate toward a shared foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 39, 'west': 39, 'south': 59, 'north': 7, 'noop': 8, 'east': 1} | Load action counts by agent: [10, 13, 16] | Mean absolute state change: 0.045556 | State variation: 2.670542"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,51,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to complete the foraging task.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 51, 'north': 42, 'west': 3, 'load': 50, 'east': 6, 'noop': 1} | Load action counts by agent: [15, 21, 14] | Mean absolute state change: 0.100000 | State variation: 2.363441"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,52,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) performing load actions without any movement or coordination, resulting in zero positive rewards.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 9, 'north': 20, 'load': 61, 'noop': 3, 'east': 7, 'south': 2} | Load action counts by agent: [26, 35] | Mean absolute state change: 0.043333 | State variation: 1.975849"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,53,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents taking actions, indicating a complete failure to coordinate and achieve the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 61, 'east': 44, 'north': 16, 'west': 20, 'south': 10, 'noop': 2} | Load action counts by agent: [15, 25, 21] | Mean absolute state change: 0.072222 | State variation: 2.504590"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,54,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to coordinate their foraging efforts, resulting in zero positive rewards and a near-total reliance on 'noop' actions despite the task requiring cooperative load actions.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 3, 'noop': 15, 'south': 43, 'load': 3, 'east': 38} | Load action counts by agent: [2, 1] | Mean absolute state change: 0.040000 | State variation: 2.249866"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,55,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate with the forager to complete the cooperative task.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 36, 'load': 85, 'noop': 5, 'north': 17, 'west': 7, 'east': 3} | Load action counts by agent: [25, 30, 30] | Mean absolute state change: 0.064444 | State variation: 2.460185"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,56,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward because agents exclusively performed the 'load' action, failing to coordinate with other agents to reach the foraging targets.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 95, 'east': 40, 'west': 2, 'noop': 2, 'south': 10, 'north': 4} | Load action counts by agent: [33, 30, 32] | Mean absolute state change: 0.031111 | State variation: 2.592645"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,57,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared foraging target, evidenced by zero positive rewards and a near-equal split of load actions between the two agents.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 25, 'west': 25, 'load': 21, 'noop': 24, 'east': 5, 'south': 2} | Load action counts by agent: [9, 12] | Mean absolute state change: 0.051667 | State variation: 1.815084"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,58,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by zero positive rewards and a near-exclusive reliance on non-cooperative movement actions (south, east, west) with minimal loading activity.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 60, 'east': 28, 'load': 12, 'west': 2} | Load action counts by agent: [4, 8] | Mean absolute state change: 0.018333 | State variation: 2.154898"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,59,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate effectively to achieve the cooperative foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 92, 'east': 11, 'load': 40, 'north': 6, 'noop': 4} | Load action counts by agent: [15, 16, 9] | Mean absolute state change: 0.037778 | State variation: 2.825635"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,60,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to coordinate their movements, resulting in zero positive rewards and a near-zero mean absolute state change despite taking 51 steps.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 12, 'south': 38, 'north': 8, 'east': 24, 'load': 9, 'noop': 11} | Load action counts by agent: [7, 2] | Mean absolute state change: 0.073333 | State variation: 2.158637"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,61,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or resource collection.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 44, 'east': 16, 'load': 60, 'noop': 2, 'south': 30, 'north': 1} | Load action counts by agent: [25, 20, 15] | Mean absolute state change: 0.056667 | State variation: 2.751074"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,62,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual load actions, indicating a complete failure to coordinate on a shared cooperative objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 69, 'west': 34, 'north': 3, 'east': 20, 'south': 27} | Load action counts by agent: [24, 22, 23] | Mean absolute state change: 0.075556 | State variation: 2.328149"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,63,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing frequent load actions, indicating they failed to coordinate with the foraging targets.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 107, 'north': 18, 'east': 13, 'noop': 1, 'west': 9, 'south': 5} | Load action counts by agent: [37, 34, 36] | Mean absolute state change: 0.038889 | State variation: 1.782588"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,64,inefficient_exploration,insufficient_cooperation,0.95,,All 51 steps yielded zero reward because agents exclusively performed the 'load' action without any movement or coordination to reach foraging targets.,"Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 17, 'load': 112, 'east': 9, 'south': 9, 'west': 5, 'noop': 1} | Load action counts by agent: [36, 36, 40] | Mean absolute state change: 0.042222 | State variation: 1.995823"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,65,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) performing the 'load' action without any movement or coordination, resulting in zero positive rewards.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 19, 'noop': 2, 'west': 8, 'load': 60, 'east': 13} | Load action counts by agent: [27, 33] | Mean absolute state change: 0.046667 | State variation: 2.079789"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,66,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps were spent on the 'load' action with zero positive rewards, indicating agents failed to coordinate movement toward foraging objectives.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 13, 'load': 90, 'north': 36, 'east': 9, 'west': 4, 'noop': 1} | Load action counts by agent: [29, 33, 28] | Mean absolute state change: 0.043333 | State variation: 2.709560"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,67,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents taking distinct actions, indicating a complete failure to coordinate toward a shared foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 65, 'west': 36, 'noop': 9, 'east': 12, 'south': 16, 'north': 15} | Load action counts by agent: [15, 22, 28] | Mean absolute state change: 0.055556 | State variation: 2.254278"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,68,inefficient_exploration,insufficient_cooperation,0.95,,"Both agents performed an equal number of load actions (16 each) without any positive rewards, indicating they failed to coordinate to successfully forage together.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 46, 'north': 17, 'east': 3, 'noop': 2, 'load': 32, 'south': 2} | Load action counts by agent: [16, 16] | Mean absolute state change: 0.046667 | State variation: 1.513319"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,69,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual actions, indicating a complete failure to coordinate toward a shared foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 69, 'south': 33, 'west': 11, 'north': 33, 'east': 6, 'noop': 1} | Load action counts by agent: [20, 24, 25] | Mean absolute state change: 0.078889 | State variation: 2.566224"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,70,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared foraging target, evidenced by the near-total absence of 'load' actions (only 7 total across 51 steps) and a mean absolute state change of 0.021667, indicating they remained stationary or moved aimlessly without executing the cooperative task.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 24, 'west': 2, 'east': 50, 'noop': 18, 'load': 7, 'north': 1} | Load action counts by agent: [1, 6] | Mean absolute state change: 0.021667 | State variation: 2.428755"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,71,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) with zero reward and minimal state change, indicating they failed to coordinate to perform the required cooperative foraging task.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 5, 'east': 53, 'load': 38, 'north': 5, 'noop': 1} | Load action counts by agent: [20, 18] | Mean absolute state change: 0.010000 | State variation: 2.209327"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,72,inefficient_exploration,insufficient_cooperation,0.95,,"Both agents executed the 'load' action 65 times each without any movement or coordination, resulting in zero positive rewards and a complete failure to progress toward a shared objective.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 4, 'west': 8, 'load': 65, 'east': 9, 'south': 15, 'north': 1} | Load action counts by agent: [33, 32] | Mean absolute state change: 0.053333 | State variation: 1.612864"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,73,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to collect and deliver items.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 83, 'north': 25, 'west': 12, 'south': 14, 'east': 19} | Load action counts by agent: [25, 30, 28] | Mean absolute state change: 0.061111 | State variation: 1.933906"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,74,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps were spent on the 'load' action with no movement toward foraging objectives, indicating agents acted alone rather than coordinating to collect resources.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 10, 'load': 96, 'west': 7, 'south': 20, 'north': 20} | Load action counts by agent: [25, 35, 36] | Mean absolute state change: 0.058889 | State variation: 2.443115"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,75,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by zero positive rewards and a near-exclusive reliance on the 'south' action despite having distinct load actions.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 50, 'east': 19, 'load': 25, 'noop': 5, 'west': 2, 'north': 1} | Load action counts by agent: [12, 13] | Mean absolute state change: 0.041667 | State variation: 1.956533"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,76,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents repeatedly executing the 'load' action, indicating they failed to coordinate with the environment or each other to achieve the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 14, 'load': 75, 'south': 41, 'west': 4, 'noop': 1, 'north': 18} | Load action counts by agent: [31, 23, 21] | Mean absolute state change: 0.062222 | State variation: 2.468448"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,77,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode performing the 'load' action without any movement or coordination, resulting in zero progress toward a cooperative objective.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 23, 'load': 68, 'south': 3, 'west': 6, 'north': 1, 'noop': 1} | Load action counts by agent: [33, 35] | Mean absolute state change: 0.038333 | State variation: 1.859356"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,78,inefficient_exploration,insufficient_cooperation,0.95,,"Both agents executed the 'load' action 75 times out of 51 steps, indicating they failed to coordinate on a shared foraging task and instead acted independently or redundantly.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 9, 'load': 75, 'south': 5, 'west': 6, 'noop': 2, 'north': 5} | Load action counts by agent: [39, 36] | Mean absolute state change: 0.041667 | State variation: 1.548409"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,79,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate foraging or return items to the base.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 88, 'load': 53, 'east': 8, 'north': 3, 'noop': 1} | Load action counts by agent: [15, 15, 23] | Mean absolute state change: 0.032222 | State variation: 2.645332"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,80,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating a complete failure to coordinate on the foraging objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 10, 'east': 109, 'load': 18, 'north': 16} | Load action counts by agent: [9, 4, 5] | Mean absolute state change: 0.037778 | State variation: 2.784306"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,81,inefficient_exploration,insufficient_cooperation,0.95,,All 51 steps yielded zero reward because agents exclusively performed the 'load' action while failing to execute necessary cooperative movements like 'east' or 'south'.,"Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 87, 'east': 64, 'south': 2} | Load action counts by agent: [30, 29, 28] | Mean absolute state change: 0.008889 | State variation: 3.048811"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,82,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing load actions, indicating they failed to coordinate to successfully forage or deliver items.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 10, 'south': 37, 'load': 48, 'west': 40, 'north': 11, 'noop': 7} | Load action counts by agent: [12, 15, 21] | Mean absolute state change: 0.058889 | State variation: 2.955399"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,83,inefficient_exploration,insufficient_cooperation,0.95,,"Both agents exclusively performed the 'load' action 38 times each while taking no other actions, indicating they failed to coordinate on a shared cooperative objective.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 76, 'north': 17, 'east': 1, 'west': 5, 'noop': 2, 'south': 1} | Load action counts by agent: [38, 38] | Mean absolute state change: 0.028333 | State variation: 2.104506"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,84,inefficient_exploration,insufficient_cooperation,0.95,,"The agents failed to converge on a shared cooperative target, evidenced by zero positive rewards and a high frequency of non-cooperative actions like 'west' and 'north' without successful 'load' completion.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 11, 'north': 19, 'west': 39, 'load': 17, 'noop': 14, 'south': 2} | Load action counts by agent: [6, 11] | Mean absolute state change: 0.058333 | State variation: 1.569087"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,85,inefficient_exploration,insufficient_cooperation,0.95,,"All 51 steps yielded zero reward despite agents performing individual actions, indicating a complete failure to coordinate toward a shared objective.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 42, 'east': 77, 'noop': 7, 'north': 11, 'south': 15, 'west': 1} | Load action counts by agent: [17, 12, 13] | Mean absolute state change: 0.040000 | State variation: 2.813080"
/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,86,inefficient_exploration,insufficient_cooperation,0.95,,"The agents spent the entire episode (51 steps) performing load actions without any positive reward, indicating they failed to coordinate to successfully forage or deliver items.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 10, 'south': 24, 'load': 39, 'west': 6, 'east': 22, 'north': 1} | Load action counts by agent: [21, 18] | Mean absolute state change: 0.045000 | State variation: 2.060843"
